"MOVIMIENTO AL SOCIALISMO","13","SoB","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FANJUL, ROBERTO","12"
"MOVIMIENTO AL SOCIALISMO","13","SoB","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ACOSTA, MARIA EUGENIA","1"
"MOVIMIENTO AL SOCIALISMO","13","SoB","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","COLMAN, ALEX DARIO","2"
"MOVIMIENTO AL SOCIALISMO","13","SoB","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","HUANCA, ERICA LILIANA","3"
"MOVIMIENTO AL SOCIALISMO","13","SoB","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","TORRES, ALEJANDRO DAVID","4"
"MOVIMIENTO AL SOCIALISMO","13","SoB","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ELIAS, MARIA LAURA","5"
"MOVIMIENTO AL SOCIALISMO","13","SoB","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BALBUENA, BARBARA LUJAN","6"
"MOVIMIENTO AL SOCIALISMO","13","SoB","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","SUAREZ, LUIS EDMUNDO","7"
"MOVIMIENTO AL SOCIALISMO","13","SoB","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","TORRES, HUILEN","8"
"MOVIMIENTO AL SOCIALISMO","13","SoB","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","ZADUNAISKY, INES","1"
"MOVIMIENTO AL SOCIALISMO","13","SoB","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","FAGANELLO, NATALIA CELESTE","1"
"MOVIMIENTO AL SOCIALISMO","13","SoB","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","KURLAT, ALEJANDRO JAVIER","2"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ZAMORA, LUIS FERNANDO","1"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MARTINEZ, MARTA JACQUELINE","2"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SALLUSTIO, SERGIO ADRIAN","3"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SORRENTINO, MARIANA CECILIA","4"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","IACOBACCI, MARIANO NICOLAS","5"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MAGDALENA, MARIA LAURA","6"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BREMA, MATIAS NAHUEL","7"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BLANCHARD, LUIS SEBASTIAN","8"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RIOS, CECILIA INES","9"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SELMO, CARLOS","10"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LANSZTEIN, MARTIN NICOLAS","11"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PASSANO, SUSANA ROSA","12"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MATHIEU, MARIANA","1"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","DEL FABBRO, FRANCO LUIS OCTAVIO","2"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ORDOSGOITI, ALEJANDRO","3"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BENITEZ, MARIA DE LA PAZ","4"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BUSTOS, LUIS DANIEL","5"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MANTOVA, ADRIANO PAOLO","6"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BASALDUA, JULIETA","7"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","DE LA CERA, JORGE MANUEL","8"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","VILARDO, FERNANDO PABLO","1"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","CORUJO ROMERO, MARIA DOLORES","1"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","CANTARELLA, IVANA DANIELA","2"
"AUTODETERMINACION Y LIBERTAD","187","A - CAMINAMOS PREGUNTANDO","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","LUCERO, DANIEL ALBERTO","3"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BIONDINI, ALEJANDRO CARLOS","1"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","JAIME, HECTOR DANIEL","2"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","KAROZIS, MARIA CRISTINA","3"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FANTINI, ENRIQUE ALBERTO","4"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","KLOSTER, GABRIEL","5"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MAZZEO, MARIA ESTHER","6"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ZELENEÑKI, DANIEL ALEJANDRO","7"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CABRAL, JUAN DOMINGO","8"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ORTIZ, NOEMI ESTER","9"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FLOR, ARIEL RICARDO","10"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","TENTI, PABLO EDUARDO","11"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FRANCONERI, ANTONIA ELENA","12"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","LAHR, MARTIN MIGUEL","1"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","VIEYRA, JOSEFA ORIALI","2"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","DE LA MATA, NADIA CECILIA","3"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","VIVES, GONZALO RAUL","4"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MEZA, GRACIELA","5"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","FERNANDEZ, LUISA MARCELA","6"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ROMERO, DIEGO ALBERTO","7"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","SCHMIDT, AMELIA REGINA","8"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","LOZADA, CINTIA LORENA","1"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","DE BRITO SANCHEZ, CARLOS EDUARDO","1"
"BANDERA VECINAL","327","A - LEALTAD","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ROSAS, FEDERICO PATRICIO","2"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ALVAREZ, JAVIER ANGEL","1"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BARRIOS, MARIA JULIETA","2"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FOSS, GERMAN","3"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FERNANDEZ MARTIN, HORACIO CARLOS","4"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CASTRO, MATIAS","5"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","NUÑEZ, VERONICA NOEMI","6"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MACERATESI, GUILLERMO OSVALDO","7"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ORTIZ, LILIA RUFINA","8"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FERNANDEZ DIAZ VELEZ, PATRICIO","9"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SALVA, OFELIA FLORA","10"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VILLAFAÑE, HUGO FERNANDO","11"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CAMBRE, HERNAN GUSTAVO","12"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","AGUIRRE, ESTELA NOEMI","1"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","DEL RIO, JAVIER NORBERTO","2"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BRITEZ, ESTELA","3"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","FERNANDEZ DIAZ VELEZ, MARIA","4"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","PACHADO, AMERICO LIDORO","5"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ROLDAN, MARCELO RICARDO","6"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","PLAZA, NORMA AURORA","1"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ORIONE, HECTOR EDUARDO","1"
"FUERZA ORGANIZADA RENOVADORA DEMOCRATICA","333","DIGNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","OJEDA, MARIANA CAROLINA GISELLE","2"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GARCIA, SERGIO","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MARRO, MARIA VICTORIA","2"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","TZANOFF, NESTOR RUBEN","3"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LATORRE, CESAR GUSTAVO","4"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ROMAN MOLINARO, ALEJANDRA LIS","5"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CASTRO, EDGARDO HUBERTO","6"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MERCADO, DANIEL HORACIO","7"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","REY VALEIRAS, MARIA PILAR","8"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LOISI, RUBEN DANIEL","9"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MENGELATTE, ROBERTO HERNAN","10"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GIORDANO, ALEJANDRA YAMILA","11"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VEIGA, MARIANO BERNARDINO","12"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","DUGROS, MARCOS","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","GARCIA, ANALIA GRACIELA","2"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","TABORDA, NESTOR DANIEL","3"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","FLORES, ALICIA MABEL","4"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","GALEOTA, GUSTAVO DANIEL","5"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","CASTAGNET, FEDERICO GUILLERMO","6"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","CEBOLLERO, EVANGELINA","7"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","RAMIREZ, ANDREA DEL VALLE","8"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","LOPES, MARIA MARTA","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","BUNSTER, EDUARDO JORGE","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MORENO, FEDERICO","2"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LUSQUIÑOS, LUIS BERNARDO","1"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ARAOZ, GRACIELA NIDIA","2"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GARCIA, JUAN MIGUEL","3"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GAITAN, RAUL ERNESTO","4"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SANCHEZ, CARLINA DEL VALLE","5"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LACOUR, MIGUEL ANGEL","6"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MOHAMED, NESTOR FABIAN","7"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ANZOATEGUI, MARIA VERONICA","8"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LOPEZ, GERMAN","9"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CHAVARRIA, MANUEL IGNACIO","10"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BELTRAMI, MARIA CANDELARIA","11"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MARIÑO, DIEGO MARIO","12"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ROJO, GERMAN","1"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MARINI, MARIA ARGENTINA","2"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","FERNANDEZ, NORA","3"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ZOILO, JOSE ANTONIO","4"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MALLEA, CARLOS RAMON","5"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","LEAL, MILAGROS","6"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ESCALERA, GILDO ALEXANDER","7"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BUZAGLO, DEBORA","8"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","QUINTANA, RICARDO ALEJANDRO GUILLERMO","1"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","GARCIA, MONICA ADRIANA","1"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MOLINA CARRANZA, DANIEL","2"
"ALIANZA COMPROMISO FEDERAL","501","1","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","KICILLOF, AXEL","1"
